distance_m,speed_mps
347.84034771607827,36.66676619690379
349.83942639123666,36.20317219398265
351.83851226233134,35.73590635209278
353.837588086244,35.26491528495416
355.83667610966245,34.79060527454435
357.83574737454984,34.31867211280383
359.83484018084897,33.84890249516737
361.8339086471264,33.38236568066036
363.83299386038664,32.91914383532183
365.83199045312824,32.46320870224054
367.831126720717,32.01599736105462
369.82999236012506,31.59415140379839
371.82924787939737,31.19712251053488
373.82793159213674,30.82503212535685
375.82737014119755,30.47586539995474
377.8259637208455,30.13572582663387
379.825552153445,29.8041729999658
381.82435962967804,29.47976993212514
383.82377233745905,29.16253007768053
385.82295845252986,28.85310708204692
387.8219751395228,28.55155951819648
389.8215565027271,28.25798018136406
391.82015795728194,27.97253868673875
393.82012421840756,27.69529871113388
395.81832207451686,27.4264813065294
397.81861951024484,27.1655684333524
